cluster,form,data
cluster_105,группа,"группа,NOUN,Inan,Nom,Fem,Sing"
cluster_-1,дала,"дать,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_3818,благотворительный,"благотворительный,ADJ,Inan,Acc,Pos,Masc,Sing"
cluster_4118,концерт,"концерт,NOUN,Inan,Acc,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_-1,Коста,"Коста,PROPN,Inan,Nom,Fem,Sing"
cluster_6,-,"-,PUNCT,None"
cluster_-1,Месе,"Меса,PROPN,Inan,Loc,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_70,на,"на,ADP,None"
cluster_205,котором,"который,PRON,Inan,Loc,Masc,Sing"
cluster_196,было,"быть,AUX,Imp,Neut,Ind,Sing,Past,Fin"
cluster_6172,исполнено,"исполнить,VERB,Inan,Perf,Nom,Neut,Sing,Past,Short,Part,Pass"
cluster_53,15,"15,ADJ,Gen,Pos,Neut,Sing"
cluster_2330,новых,"новый,ADJ,Gen,Pos,Plur"
cluster_2980,песен,"песня,NOUN,Inan,Gen,Fem,Plur"
cluster_6,.,".,PUNCT,None"
cluster_299,Кроме,"кроме,ADP,None"
cluster_300,того,"то,PRON,Inan,Gen,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_341,компании,"компания,NOUN,Inan,Nom,Fem,Plur"
cluster_1813,принадлежит,"принадлежать,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_106,Центр,"центр,NOUN,Inan,Nom,Masc,Sing"
cluster_2330,новых,"новый,ADJ,Gen,Pos,Plur"
cluster_-1,разработок,"разработка,NOUN,Inan,Gen,Fem,Plur"
cluster_6,в,"в,ADP,None"
cluster_-1,Фаридабаде,"Фаридабад,PROPN,Inan,Loc,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_905,который,"который,PRON,Anim,Acc,Masc,Sing"
cluster_960,занимается,"заниматься,VERB,Imp,Ind,Sing,3,Pres,Fin,Mid"
cluster_-1,разработкой,"разработка,NOUN,Inan,Ins,Fem,Sing"
cluster_2330,новых,"новый,ADJ,Gen,Pos,Plur"
cluster_2294,технологических,"технологический,ADJ,Gen,Pos,Plur"
cluster_5576,решений,"решение,NOUN,Inan,Gen,Neut,Plur"
cluster_233,для,"для,ADP,None"
cluster_-1,подразделений,"подразделение,NOUN,Inan,Gen,Neut,Plur"
cluster_341,компании,"компания,NOUN,Inan,Nom,Fem,Plur"
cluster_6,и,"и,CCONJ,None"
cluster_149,её,"ее,DET,None"
cluster_-1,клиентов,"клиент,NOUN,Anim,Gen,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_6173,Легион,"легион,NOUN,Inan,Nom,Masc,Sing"
cluster_6,I,"I,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,Альпийский,"альпийский,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,Юлиев,"юлиев,ADJ,Nom,Pos,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_6,),"),PUNCT,None"
cluster_6,--,"--,PUNCT,None"
cluster_-1,позднеримский,"позднеримский,ADJ,Nom,Pos,Masc,Sing"
cluster_6173,легион,"легион,NOUN,Inan,Nom,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Ассоциированы,"ассоциировать,VERB,Inan,Perf,Nom,Plur,Past,Short,Part,Pass"
cluster_6,с,"с,ADP,None"
cluster_-1,растениями,"растение,NOUN,Inan,Ins,Neut,Plur"
cluster_-1,Anisopappus,"Anisopappus,X,Yes"
cluster_-1,africanus,"africanus,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Davallia,"Davallia,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Drynaria,"Drynaria,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Helichrysum,"Helichrysum,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Antrophyum,"Antrophyum,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Asplenium,"Asplenium,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Blechnum,"Blechnum,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Pityrogramma,"Pityrogramma,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Polypodium,"Polypodium,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Pteris,"Pteris,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Sphenomeris,"Sphenomeris,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Thelypteris,"Thelypteris,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Arthopteris,"Arthopteris,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Nephrolepis,"Nephrolepis,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Osmunda,"Osmunda,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Pleopeltis,"Pleopeltis,X,Yes"
cluster_6,и,"и,CCONJ,None"
cluster_2990,некоторых,"некоторый,DET,Gen,Plur"
cluster_-1,Adiantaceae,"Adiantaceae,X,Yes"
cluster_6,(,"(,PUNCT,None"
cluster_-1,Adiantum,"Adiantum,X,Yes"
cluster_6,",",",,PUNCT,None"
cluster_-1,Pellaea,"Pellaea,X,Yes"
cluster_6,),"),PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_149,Её,"ее,DET,None"
cluster_-1,капитализация,"капитализация,NOUN,Inan,Nom,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_6,$,"$,SYM,Nom"
cluster_1289,"19,2","19,2,NUM,None"
cluster_5396,млрд,"миллиард,NOUN,Inan,Gen,Masc,Sing"
cluster_70,на,"на,ADP,None"
cluster_-1,январь,"январь,NOUN,Inan,Acc,Masc,Sing"
cluster_218,2012,"2012,ADJ,Gen,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_431,составляет,"составлять,VERB,Imp,Ind,Sing,3,Pres,Fin,Act"
cluster_-1,существенную,"существенный,ADJ,Acc,Pos,Fem,Sing"
cluster_-1,долю,"доля,NOUN,Inan,Acc,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_63,до,"до,ADP,None"
cluster_1727,трети,"треть,NOUN,Inan,Loc,Fem,Sing"
cluster_6,в,"в,ADP,None"
cluster_268,2007,"2007,ADJ,Nom,Pos,Masc,Sing"
cluster_58,году,"год,NOUN,Inan,Loc,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_-1,совокупной,"совокупный,ADJ,Gen,Pos,Fem,Sing"
cluster_-1,рыночной,"рыночный,ADJ,Gen,Pos,Fem,Sing"
cluster_-1,капитализации,"капитализация,NOUN,Inan,Gen,Fem,Sing"
cluster_355,всех,"весь,DET,Gen,Plur"
cluster_800,финских,"финский,ADJ,Gen,Pos,Plur"
cluster_1508,компаний,"компания,NOUN,Inan,Gen,Fem,Plur"
cluster_6,",",",,PUNCT,None"
cluster_-1,котирующихся,"котироваться,VERB,Inan,Imp,Gen,Plur,Pres,Part,Act"
cluster_70,на,"на,ADP,None"
cluster_-1,Фондовой,"фондовый,ADJ,Loc,Pos,Fem,Sing"
cluster_-1,бирже,"биржа,NOUN,Inan,Loc,Fem,Sing"
cluster_4124,Хельсинки,"Хельсинки,PROPN,Inan,Loc,Fem,Plur"
cluster_6,--,"--,PUNCT,None"
cluster_-1,уникальная,"уникальный,ADJ,Nom,Pos,Fem,Sing"
cluster_3706,ситуация,"ситуация,NOUN,Inan,Nom,Fem,Sing"
cluster_233,для,"для,ADP,None"
cluster_-1,развитой,"развитой,ADJ,Gen,Pos,Fem,Sing"
cluster_-1,индустриальной,"индустриальный,ADJ,Gen,Pos,Fem,Sing"
cluster_1120,страны,"страна,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,В,"в,ADP,None"
cluster_6174,дополнение,"дополнение,NOUN,Inan,Acc,Neut,Sing"
cluster_6,к,"к,ADP,None"
cluster_711,этому,"этот,DET,Dat,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,Вито,"Вито,PROPN,Anim,Nom,Masc,Sing"
cluster_-1,Братта,"Братта,PROPN,Anim,Nom,Masc,Sing"
cluster_119,был,"быть,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_2380,признан,"признать,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_6,и,"и,CCONJ,None"
cluster_4038,награждён,"наградить,VERB,Anim,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_189,за,"за,ADP,None"
cluster_10,свои,"свой,DET,Inan,Acc,Plur"
cluster_4120,инструментальные,"инструментальный,ADJ,Inan,Acc,Pos,Plur"
cluster_-1,таланты,"талант,NOUN,Inan,Acc,Masc,Plur"
cluster_5219,премией,"премия,NOUN,Inan,Ins,Fem,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_-1,Best,"best,X,Yes"
cluster_6175,New,"New,X,Yes"
cluster_-1,Guitarist,"guitarist,X,Yes"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_52,от,"от,ADP,None"
cluster_781,журналов,"журнал,NOUN,Inan,Gen,Masc,Plur"
cluster_6,``,"``,PUNCT,None"
cluster_6176,Guitar,"guitar,X,Yes"
cluster_4037,World,"world,X,Yes"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,и,"и,CCONJ,None"
cluster_6,``,"``,PUNCT,None"
cluster_6176,Guitar,"guitar,X,Yes"
cluster_2799,for,"for,X,Yes"
cluster_929,the,"the,X,Yes"
cluster_-1,Practicing,"practicing,X,Yes"
cluster_-1,Musician,"musician,X,Yes"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_-1,Презентация,"презентация,NOUN,Inan,Nom,Fem,Sing"
cluster_3046,состоялась,"состояться,VERB,Perf,Fem,Ind,Sing,Past,Fin,Mid"
cluster_1642,21,"21,ADJ,Gen,Pos,Neut,Sing"
cluster_3368,марта,"март,NOUN,Inan,Gen,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_5114,клубе,"клуб,NOUN,Inan,Loc,Masc,Sing"
cluster_141,16,"16,NUM,Gen,Card"
cluster_4460,тонн,"тонна,NOUN,Inan,Gen,Fem,Plur"
cluster_6,.,".,PUNCT,None"
cluster_-1,Кэмерон,"Кэмерон,PROPN,Anim,Nom,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_2378,конечном,"конечный,ADJ,Loc,Pos,Masc,Sing"
cluster_261,итоге,"итог,NOUN,Inan,Loc,Masc,Sing"
cluster_2699,отказался,"отказаться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_52,от,"от,ADP,None"
cluster_468,этой,"этот,DET,Gen,Fem,Sing"
cluster_5954,идеи,"идея,NOUN,Inan,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,решив,"решить,VERB,Perf,Past,Conv,Act"
cluster_6,",",",,PUNCT,None"
cluster_303,что,"что,SCONJ,None"
cluster_495,это,"этот,DET,Nom,Neut,Sing"
cluster_-1,покажется,"показаться,VERB,Perf,Ind,Sing,3,Fut,Fin,Mid"
cluster_5969,зрителям,"зритель,NOUN,Anim,Dat,Masc,Plur"
cluster_4480,слишком,"слишком,ADV,Pos"
cluster_-1,запутанным,"запутанный,ADJ,Ins,Pos,Neut,Sing"
cluster_6,.,".,PUNCT,None"
cluster_165,2011,"2011,ADJ,Gen,Pos,Masc,Sing"
cluster_429,год,"год,NOUN,Inan,Acc,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_-1,Сэйю,"сэйю,NOUN,Anim,Nom,Masc,Plur"
cluster_6,:,":,PUNCT,None"
cluster_-1,Юкана,"Юкана,PROPN,Anim,Nom,Fem,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_1874,женщина,"женщина,NOUN,Anim,Nom,Fem,Sing"
cluster_6,),"),PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_6,(,"(,PUNCT,None"
cluster_3194,мужчина,"мужчина,NOUN,Anim,Nom,Masc,Sing"
cluster_6,),"),PUNCT,None"
cluster_-1,Унифицированный,"унифицировать,VERB,Inan,Perf,Nom,Masc,Sing,Past,Part,Pass"
cluster_-1,хвостовик,"хвостовик,NOUN,Inan,Nom,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_1519,например,"например,ADV,Pos"
cluster_6,",",",,PUNCT,None"
cluster_6,с,"с,ADP,None"
cluster_-1,резьбой,"резьба,NOUN,Inan,Ins,Fem,Sing"
cluster_-1,М42,"М42,NUM,Inan,Nom,Masc,Card"
cluster_6,×,"×,SYM,None"
cluster_6,1,"1,NUM,None"
cluster_6,),"),PUNCT,None"
cluster_682,мог,"мочь,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_5167,легко,"легко,ADV,Pos"
cluster_-1,заменяться,"заменяться,VERB,Imp,Inf,Mid"
cluster_-1,хвостовиком,"хвостовик,NOUN,Inan,Ins,Masc,Sing"
cluster_3325,другого,"другой,ADJ,Gen,Pos,Masc,Sing"
cluster_4493,стандарта,"стандарт,NOUN,Inan,Gen,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_6,``,"``,PUNCT,None"
cluster_-1,Трилистник,"трилистник,NOUN,Inan,Nom,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_-1,Дюши,"Дюша,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,Романова,"Романов,PROPN,Anim,Gen,Masc,Sing"
cluster_119,был,"быть,VERB,Imp,Masc,Ind,Sing,Past,Fin,Act"
cluster_805,основан,"основать,VERB,Inan,Perf,Nom,Masc,Sing,Past,Short,Part,Pass"
cluster_478,ещё,"еще,ADV,Pos"
cluster_6,в,"в,ADP,None"
cluster_131,1987,"1987,ADJ,Loc,Pos,Masc,Sing"
cluster_58,году,"год,NOUN,Inan,Loc,Masc,Sing"
cluster_6,;,";,PUNCT,None"
cluster_6177,Титов,"Титов,PROPN,Anim,Nom,Masc,Sing"
cluster_6,в,"в,ADP,None"
cluster_1290,1990,"1990,ADJ,Loc,Pos,Masc,Sing"
cluster_58,году,"год,NOUN,Inan,Loc,Masc,Sing"
cluster_4587,объявил,"объявить,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_6,о,"о,ADP,None"
cluster_4969,создании,"создание,NOUN,Inan,Loc,Neut,Sing"
cluster_858,проекта,"проект,NOUN,Inan,Gen,Masc,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_559,Восток,"восток,NOUN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_6,1,"1,NUM,None"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,;,";,PUNCT,None"
cluster_45,позже,"позже,ADV,Cmp"
cluster_4363,возникли,"возникнуть,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_6,``,"``,PUNCT,None"
cluster_653,Три,"три,NUM,Inan,Nom,Card"
cluster_-1,Сашка,"Сашок,PROPN,Anim,Gen,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,с,"с,ADP,None"
cluster_4602,участием,"участие,NOUN,Inan,Ins,Neut,Sing"
cluster_-1,Ляпина,"Ляпин,PROPN,Anim,Gen,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_-1,Титова,"Титов,PROPN,Anim,Gen,Masc,Sing"
cluster_6,;,";,PUNCT,None"
cluster_6,в,"в,ADP,None"
cluster_1862,декабре,"декабрь,NOUN,Inan,Loc,Masc,Sing"
cluster_4939,появился,"появиться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_2856,ансамбль,"ансамбль,NOUN,Inan,Nom,Masc,Sing"
cluster_6,``,"``,PUNCT,None"
cluster_1576,Турецкий,"турецкий,ADJ,Nom,Pos,Masc,Sing"
cluster_-1,чай,"чай,NOUN,Inan,Nom,Masc,Sing"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,",",",,PUNCT,None"
cluster_905,который,"который,PRON,Anim,Acc,Masc,Sing"
cluster_5185,возглавили,"возглавить,VERB,Perf,Ind,Plur,Past,Fin,Act"
cluster_-1,Ляпин,"Ляпин,PROPN,Anim,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,Гаккель,"Гаккель,PROPN,Anim,Nom,Masc,Sing"
cluster_6,и,"и,CCONJ,None"
cluster_494,всё,"весь,DET,Acc,Neut,Sing"
cluster_3159,тот,"тот,DET,Nom,Masc,Sing"
cluster_40,же,"же,PART,None"
cluster_6177,Титов,"Титов,PROPN,Anim,Nom,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_225,По,"по,ADP,None"
cluster_255,переписи,"перепись,NOUN,Inan,Dat,Fem,Sing"
cluster_1646,2002,"2002,ADJ,Nom,Pos,Masc,Sing"
cluster_116,года,"год,NOUN,Inan,Gen,Masc,Sing"
cluster_254,население,"население,NOUN,Inan,Nom,Neut,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_1999,18,"18,NUM,Gen,Card"
cluster_258,человек,"человек,NOUN,Anim,Gen,Masc,Plur"
cluster_6,.,".,PUNCT,None"
cluster_-1,Элитные,"элитный,ADJ,Nom,Pos,Plur"
cluster_458,солдаты,"солдат,NOUN,Anim,Nom,Masc,Plur"
cluster_3622,всегда,"всегда,ADV,Pos"
cluster_-1,сражаются,"сражаться,VERB,Imp,Ind,Plur,3,Pres,Fin,Mid"
cluster_6,в,"в,ADP,None"
cluster_6028,группах,"группа,NOUN,Inan,Loc,Fem,Plur"
cluster_6,",",",,PUNCT,None"
cluster_789,иногда,"иногда,ADV,Pos"
cluster_6,в,"в,ADP,None"
cluster_-1,сопровождении,"сопровождение,NOUN,Inan,Loc,Neut,Sing"
cluster_5821,отрядов,"отряд,NOUN,Inan,Gen,Masc,Plur"
cluster_-1,обычных,"обычный,ADJ,Gen,Pos,Plur"
cluster_801,солдат,"солдат,NOUN,Anim,Acc,Masc,Plur"
cluster_6,",",",,PUNCT,None"
cluster_2242,которыми,"который,PRON,Anim,Ins,Plur"
cluster_-1,командуют,"командовать,VERB,Imp,Ind,Plur,3,Pres,Fin,Act"
cluster_6,.,".,PUNCT,None"
cluster_2940,Продвигаясь,"продвигаться,VERB,Imp,Pres,Conv,Act"
cluster_70,на,"на,ADP,None"
cluster_3521,запад,"запад,NOUN,Inan,Acc,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,Тимур,"Тимур,PROPN,Anim,Nom,Masc,Sing"
cluster_-1,столкнулся,"столкнуться,VERB,Perf,Masc,Ind,Sing,Past,Fin,Mid"
cluster_6,с,"с,ADP,None"
cluster_-1,государством,"государство,NOUN,Inan,Ins,Neut,Sing"
cluster_4072,Кара,"Кара,PROPN,Anim,Acc,Masc,Sing"
cluster_-1,Коюнлу,"Коюнлу,PROPN,Inan,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_3051,победа,"победа,NOUN,Inan,Nom,Fem,Sing"
cluster_792,войск,"войско,NOUN,Inan,Gen,Neut,Plur"
cluster_-1,Тимура,"Тимур,PROPN,Anim,Gen,Masc,Sing"
cluster_-1,вынудила,"вынудить,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_-1,предводителя,"предводитель,NOUN,Anim,Acc,Masc,Sing"
cluster_5078,туркмен,"туркмен,NOUN,Anim,Gen,Masc,Plur"
cluster_4072,Кара,"Кара,PROPN,Anim,Acc,Masc,Sing"
cluster_-1,Юсуфа,"Юсуф,PROPN,Anim,Acc,Masc,Sing"
cluster_-1,бежать,"бежать,VERB,Imp,Inf,Act"
cluster_70,на,"на,ADP,None"
cluster_3521,запад,"запад,NOUN,Inan,Acc,Masc,Sing"
cluster_6,к,"к,ADP,None"
cluster_-1,Османскому,"османский,ADJ,Dat,Pos,Masc,Sing"
cluster_-1,правителю,"правитель,NOUN,Anim,Dat,Masc,Sing"
cluster_6,--,"--,PUNCT,None"
cluster_-1,Баязиду,"Баязид,PROPN,Anim,Dat,Masc,Sing"
cluster_6,.,".,PUNCT,None"
cluster_1109,Однако,"однако,CCONJ,None"
cluster_181,его,"его,DET,None"
cluster_773,мать,"мать,NOUN,Anim,Acc,Fem,Sing"
cluster_4154,сказала,"сказать,VERB,Perf,Fem,Ind,Sing,Past,Fin,Act"
cluster_6,:,":,PUNCT,None"
cluster_6,``,"``,PUNCT,None"
cluster_4560,Мой,"мой,DET,Nom,Masc,Sing"
cluster_1641,сын,"сын,NOUN,Anim,Nom,Masc,Sing"
cluster_1241,никогда,"никогда,ADV,Pos"
cluster_26,не,"не,PART,Neg"
cluster_19,будет,"быть,AUX,Imp,Ind,Sing,3,Fut,Fin"
cluster_-1,путаться,"путаться,VERB,Imp,Inf,Mid"
cluster_6,с,"с,ADP,None"
cluster_5358,этими,"этот,DET,Ins,Plur"
cluster_-1,ужасными,"ужасный,ADJ,Ins,Pos,Plur"
cluster_5315,людьми,"человек,NOUN,Anim,Ins,Masc,Plur"
cluster_107,&#39;&#39;,"&#39;&#39;,PUNCT,None"
cluster_6,.,".,PUNCT,None"
cluster_5206,Царь,"царь,NOUN,Anim,Nom,Masc,Sing"
cluster_-1,Трдат,"Трдат,PROPN,Anim,Nom,Masc,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,очарованный,"очаровать,VERB,Anim,Perf,Nom,Masc,Sing,Past,Part,Pass"
cluster_6178,красотой,"красота,NOUN,Inan,Ins,Fem,Sing"
cluster_-1,девы,"дева,NOUN,Anim,Gen,Fem,Sing"
cluster_-1,Рипсиме,"Рипсиме,PROPN,Anim,Gen,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_-1,пожелал,"пожелать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_4402,взять,"взять,VERB,Perf,Inf,Act"
cluster_149,её,"ее,DET,None"
cluster_6,в,"в,ADP,None"
cluster_641,жены,"жена,NOUN,Anim,Acc,Fem,Sing"
cluster_6,",",",,PUNCT,None"
cluster_56,но,"но,CCONJ,None"
cluster_3843,встретил,"встретить,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_-1,отчаянное,"отчаянный,ADJ,Acc,Pos,Neut,Sing"
cluster_5095,сопротивление,"сопротивление,NOUN,Inan,Acc,Neut,Sing"
cluster_6,",",",,PUNCT,None"
cluster_189,за,"за,ADP,None"
cluster_303,что,"что,SCONJ,None"
cluster_3018,приказал,"приказать,VERB,Perf,Masc,Ind,Sing,Past,Fin,Act"
cluster_-1,предать,"предать,VERB,Perf,Inf,Act"
cluster_355,всех,"весь,DET,Gen,Plur"
cluster_2506,девушек,"девушка,NOUN,Anim,Gen,Fem,Plur"
cluster_-1,мученической,"мученический,ADJ,Dat,Pos,Fem,Sing"
cluster_65,смерти,"смерть,NOUN,Inan,Gen,Fem,Sing"
cluster_6,.,".,PUNCT,None"
cluster_2269,Будучи,"быть,AUX,Imp,Conv"
cluster_-1,сапёром,"сапер,NOUN,Anim,Ins,Masc,Sing"
cluster_-1,335-го,"335-й,ADJ,Gen,Pos,Masc,Sing"
cluster_2431,отдельного,"отдельный,ADJ,Gen,Pos,Masc,Sing"
cluster_-1,сапёрного,"саперный,ADJ,Gen,Pos,Masc,Sing"
cluster_4758,батальона,"батальон,NOUN,Inan,Gen,Masc,Sing"
cluster_6,(,"(,PUNCT,None"
cluster_-1,199-я,"199-й,ADJ,Nom,Pos,Fem,Sing"
